"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","case_study","dataset_size","epochs","epochs_fn","fine_tune","finetune_type","indx_thresh","input_path","lr","method","metric.goal","metric.name","n_bin","n_split","n_thresh","network_model","parameters.dataset_sizes","parameters.epochss","parameters.epochs_fns","parameters.fine_tunes","parameters.n_bins","parameters.n_splits","parameters.n_threshs","parameters.threshs","program","seed","temperature","thresh","Cape/test/AUC","Cape/test/ECE","Cape/test/KL","Cape/test/brierScore","Cape/test_metric/AUC 0.02","Cape/test_metric/AUC 0.12","Cape/test_metric/AUC 0.25","Cape/test_metric/AUC 0.50","Cape/test_metric/AUC 0.75","Cape/test_metric/AUC 1.00","Cape/test_metric/ECE 0.02","Cape/test_metric/ECE 0.12","Cape/test_metric/ECE 0.25","Cape/test_metric/ECE 0.50","Cape/test_metric/ECE 0.75","Cape/test_metric/ECE 1.00","Cape/test_metric/KL 0.02","Cape/test_metric/KL 0.12","Cape/test_metric/KL 0.25","Cape/test_metric/KL 0.50","Cape/test_metric/KL 0.75","Cape/test_metric/KL 1.00","Cape/test_metric/brierScore 0.02","Cape/test_metric/brierScore 0.12","Cape/test_metric/brierScore 0.25","Cape/test_metric/brierScore 0.50","Cape/test_metric/brierScore 0.75","Cape/test_metric/brierScore 1.00","Cape/train/BCE","Cape/train/CAPE","Cape/train/loss","Cape/val/AUC","Cape/val/ECE","Cape/val/KL","Cape/val/brierScore","Cape/val/loss","Cape/val_metric/AUC 0.02","Cape/val_metric/AUC 0.12","Cape/val_metric/AUC 0.25","Cape/val_metric/AUC 0.50","Cape/val_metric/AUC 0.75","Cape/val_metric/AUC 1.00","Cape/val_metric/ECE 0.02","Cape/val_metric/ECE 0.12","Cape/val_metric/ECE 0.25","Cape/val_metric/ECE 0.50","Cape/val_metric/ECE 0.75","Cape/val_metric/ECE 1.00","Cape/val_metric/KL 0.02","Cape/val_metric/KL 0.12","Cape/val_metric/KL 0.25","Cape/val_metric/KL 0.50","Cape/val_metric/KL 0.75","Cape/val_metric/KL 1.00","Cape/val_metric/brierScore 0.02","Cape/val_metric/brierScore 0.12","Cape/val_metric/brierScore 0.25","Cape/val_metric/brierScore 0.50","Cape/val_metric/brierScore 0.75","Cape/val_metric/brierScore 1.00","epoch","test/AUC","test/ECE","test/KL","test/brierScore","test_metric/AUC 0.02","test_metric/AUC 0.12","test_metric/AUC 0.25","test_metric/AUC 0.50","test_metric/AUC 0.75","test_metric/AUC 1.00","test_metric/ECE 0.02","test_metric/ECE 0.12","test_metric/ECE 0.25","test_metric/ECE 0.50","test_metric/ECE 0.75","test_metric/ECE 1.00","test_metric/KL 0.02","test_metric/KL 0.12","test_metric/KL 0.25","test_metric/KL 0.50","test_metric/KL 0.75","test_metric/KL 1.00","test_metric/brierScore 0.02","test_metric/brierScore 0.12","test_metric/brierScore 0.25","test_metric/brierScore 0.50","test_metric/brierScore 0.75","test_metric/brierScore 1.00","train/BCE","train/CAPE","train/loss","trainer/global_step","val/AUC","val/ECE","val/KL","val/brierScore","val/loss","val_metric/AUC 0.02","val_metric/AUC 0.12","val_metric/AUC 0.25","val_metric/AUC 0.50","val_metric/AUC 0.75","val_metric/AUC 1.00","val_metric/ECE 0.02","val_metric/ECE 0.12","val_metric/ECE 0.25","val_metric/ECE 0.50","val_metric/ECE 0.75","val_metric/ECE 1.00","val_metric/KL 0.02","val_metric/KL 0.12","val_metric/KL 0.25","val_metric/KL 0.50","val_metric/KL 0.75","val_metric/KL 1.00","val_metric/brierScore 0.02","val_metric/brierScore 0.12","val_metric/brierScore 0.25","val_metric/brierScore 0.50","val_metric/brierScore 0.75","val_metric/brierScore 1.00"
"exalted-sweep-34","finished","-","","","2024-06-10T17:34:41.000Z","829","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","8","1","unet","","","","","","","","","","42","1","0.25","0.8498724403108974","0.005065842919085521","2.502263307571411","0.05777525529265404","","","0.8498724403108974","","","","","","0.005065842919085521","","","","","","2.502263307571411","","","","","","0.05777525529265404","","","","0.1882854402065277","0.18887202441692352","0.18857872486114505","0.8576268481827385","0.021834101024352452","3.2729954719543457","0.08308190852403641","0.3252078592777252","","","0.8576268481827385","","","","","","0.021834101024352452","","","","","","3.2729954719543457","","","","","","0.08308190852403641","","","","15","0.8505457878479192","0.00781072581147829","2.5134453773498535","0.05749833583831787","","","0.8505457878479192","","","","","","0.00781072581147829","","","","","","2.5134453773498535","","","","","","0.05749833583831787","","","","0.15008169412612915","0","0.07504084706306458","555","0.8657849787877594","0.03445624268039484","3.0935146808624268","0.08321884274482727","0.4393102824687958","","","0.8657849787877594","","","","","","0.03445624268039484","","","","","","3.0935146808624268","","","","","","0.08321884274482727","","",""
"sweepy-sweep-33","finished","-","","","2024-06-10T17:34:20.000Z","801","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","8","1","unet","","","","","","","","","","42","1","0.125","0.8423211640624196","0.006873094790845043","3.9395129680633545","0.0915081799030304","","0.8423211640624196","","","","","","0.006873094790845043","","","","","","3.9395129680633545","","","","","","0.0915081799030304","","","","","0.2629011273384094","0.2636285126209259","0.26326483488082886","0.8614696543419708","0.013179150069258","4.695794582366943","0.11324148625135422","0.3792142868041992","","0.8614696543419708","","","","","","0.013179150069258","","","","","","4.695794582366943","","","","","","0.11324148625135422","","","","","15","0.8401147051459197","0.012952298100887535","3.9170660972595215","0.09223639219999312","","0.8401147051459197","","","","","","0.012952298100887535","","","","","","3.9170660972595215","","","","","","0.09223639219999312","","","","","0.2047262042760849","0","0.10236310213804244","555","0.8657320934126062","0.05202847387230123","4.211634635925293","0.116253063082695","0.49028339982032776","","0.8657320934126062","","","","","","0.05202847387230123","","","","","","4.211634635925293","","","","","","0.116253063082695","","","",""
"crisp-sweep-32","finished","-","","","2024-06-10T17:21:11.000Z","803","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","7","1","unet","","","","","","","","","","42","1","1","0.9019314938085536","0.0009213095387988068","0.16307684779167175","0.0036233405116945505","","","","","","0.9019314938085536","","","","","","0.0009213095387988068","","","","","","0.16307684779167175","","","","","","0.0036233405116945505","0.01956126838922501","0.019536767154932026","0.01954901777207851","0.8878617852984573","0.0018947523846261384","0.2800658047199249","0.006337893195450306","0.031618475914001465","","","","","","0.8878617852984573","","","","","","0.0018947523846261384","","","","","","0.2800658047199249","","","","","","0.006337893195450306","15","0.8969423825730041","0.0010299062525327813","0.16544209420681","0.0036384561099112034","","","","","","0.8969423825730041","","","","","","0.0010299062525327813","","","","","","0.16544209420681","","","","","","0.0036384561099112034","0.014557013288140295","0","0.0072785066440701485","555","0.9010000027484394","0.0015159523104265307","0.2830074429512024","0.006256614811718464","0.03079085983335972","","","","","","0.9010000027484394","","","","","","0.0015159523104265307","","","","","","0.2830074429512024","","","","","","0.006256614811718464"
"silver-sweep-31","finished","-","","","2024-06-10T17:20:45.000Z","810","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","7","1","unet","","","","","","","","","","42","1","0.75","0.9037073086782336","0.0009614747994474664","0.3786360323429108","0.009452019818127155","","","","","0.9037073086782336","","","","","","0.0009614747994474664","","","","","","0.3786360323429108","","","","","","0.009452019818127155","","0.02990221232175827","0.03044060431420803","0.030171409249305725","0.8789430526822725","0.009541365817531473","0.6891819834709167","0.018614543601870537","0.0828554779291153","","","","","0.8789430526822725","","","","","","0.009541365817531473","","","","","","0.6891819834709167","","","","","","0.018614543601870537","","15","0.8994040342437961","0.00113956274692904","0.4093058109283447","0.009539663791656494","","","","","0.8994040342437961","","","","","","0.00113956274692904","","","","","","0.4093058109283447","","","","","","0.009539663791656494","","0.029039714485406876","0","0.014519857242703438","555","0.8866765352168209","0.005430261518717543","0.7136622071266174","0.017346519976854324","0.07136893272399902","","","","","0.8866765352168209","","","","","","0.005430261518717543","","","","","","0.7136622071266174","","","","","","0.017346519976854324",""
"golden-sweep-30","finished","-","","","2024-06-10T17:08:39.000Z","745","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","7","1","unet","","","","","","","","","","42","1","0.25","0.843912925979448","0.0109642503586813","2.7667038440704346","0.06234327703714371","","","0.843912925979448","","","","","","0.0109642503586813","","","","","","2.7667038440704346","","","","","","0.06234327703714371","","","","0.17930972576141355","0.179569810628891","0.17943976819515228","0.855837802148166","0.02139190955527872","3.292235851287842","0.08307811617851257","0.32493168115615845","","","0.855837802148166","","","","","","0.02139190955527872","","","","","","3.292235851287842","","","","","","0.08307811617851257","","","","15","0.8424982686987419","0.0055293646469038666","2.7078793048858643","0.06223913654685021","","","0.8424982686987419","","","","","","0.0055293646469038666","","","","","","2.7078793048858643","","","","","","0.06223913654685021","","","","0.1347126662731171","0","0.06735633313655853","555","0.8690921560500002","0.03478687796606576","2.9886200428009033","0.08135940134525299","0.3474828004837036","","","0.8690921560500002","","","","","","0.03478687796606576","","","","","","2.9886200428009033","","","","","","0.08135940134525299","","",""
"peachy-sweep-29","finished","-","","","2024-06-10T17:07:57.000Z","763","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","7","1","unet","","","","","","","","","","42","1","0.125","0.8476989486430477","0.016427209853722934","4.2655768394470215","0.09566666930913924","","0.8476989486430477","","","","","","0.016427209853722934","","","","","","4.2655768394470215","","","","","","0.09566666930913924","","","","","0.25504887104034424","0.2553151845932007","0.25518202781677246","0.8629628901392753","0.02329444594667803","4.6206464767456055","0.11354826390743256","0.45701396465301514","","0.8629628901392753","","","","","","0.02329444594667803","","","","","","4.6206464767456055","","","","","","0.11354826390743256","","","","","15","0.847376495184561","0.011128742664115912","4.132766246795654","0.09581491351127625","","0.847376495184561","","","","","","0.011128742664115912","","","","","","4.132766246795654","","","","","","0.09581491351127625","","","","","0.1823093146085739","0","0.09115465730428696","555","0.8664013761691617","0.048819393257826985","4.214679718017578","0.11428358405828476","0.5932907462120056","","0.8664013761691617","","","","","","0.048819393257826985","","","","","","4.214679718017578","","","","","","0.11428358405828476","","","",""
"bright-sweep-28","finished","-","","","2024-06-10T16:55:50.000Z","762","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","6","1","unet","","","","","","","","","","42","1","1","0.9087076770540844","0.0006819992769014253","0.18599602580070496","0.004264088347554207","","","","","","0.9087076770540844","","","","","","0.0006819992769014253","","","","","","0.18599602580070496","","","","","","0.004264088347554207","0.02315837144851685","0.02338418923318386","0.023271281272172928","0.9026938218128404","0.001492082460797202","0.25674155354499817","0.006122812628746033","0.030050192028284073","","","","","","0.9026938218128404","","","","","","0.001492082460797202","","","","","","0.25674155354499817","","","","","","0.006122812628746033","15","0.9051911173301675","0.0005877757357641677","0.16443195939064026","0.004275590647011995","","","","","","0.9051911173301675","","","","","","0.0005877757357641677","","","","","","0.16443195939064026","","","","","","0.004275590647011995","0.025094211101531982","0","0.012547105550765991","555","0.905684368327122","0.0008602683448521703","0.2628192603588104","0.006139744538813829","0.02991323359310627","","","","","","0.905684368327122","","","","","","0.0008602683448521703","","","","","","0.2628192603588104","","","","","","0.006139744538813829"
"chocolate-sweep-27","finished","-","","","2024-06-10T16:55:21.000Z","750","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","6","1","unet","","","","","","","","","","42","1","0.75","0.8912061613415292","0.0035747198600574724","0.5035754442214966","0.011119872331619264","","","","","0.8912061613415292","","","","","","0.0035747198600574724","","","","","","0.5035754442214966","","","","","","0.011119872331619264","","0.04078397899866104","0.041037172079086304","0.04091057553887367","0.880986602296708","0.007465722769416253","0.6358665823936462","0.01708129420876503","0.07379814982414246","","","","","0.880986602296708","","","","","","0.007465722769416253","","","","","","0.6358665823936462","","","","","","0.01708129420876503","","15","0.8927966339412972","0.003231730668872448","0.47249406576156616","0.01120499987155199","","","","","0.8927966339412972","","","","","","0.003231730668872448","","","","","","0.47249406576156616","","","","","","0.01120499987155199","","0.04105960950255394","0","0.02052980475127697","555","0.8955242280414774","0.00535443808861807","0.6730742454528809","0.016902774572372437","0.06946047395467758","","","","","0.8955242280414774","","","","","","0.00535443808861807","","","","","","0.6730742454528809","","","","","","0.016902774572372437",""
"wandering-sweep-26","finished","-","","","2024-06-10T16:41:20.000Z","834","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","6","1","unet","","","","","","","","","","42","1","0.25","0.8766643490362523","0.009861394551550714","2.5868923664093018","0.06371475756168365","","","0.8766643490362523","","","","","","0.009861394551550714","","","","","","2.5868923664093018","","","","","","0.06371475756168365","","","","0.13832277059555054","0.13876913487911224","0.138545960187912","0.8692870598998301","0.04540407157796633","2.867878675460815","0.08198977261781693","0.2783389389514923","","","0.8692870598998301","","","","","","0.04540407157796633","","","","","","2.867878675460815","","","","","","0.08198977261781693","","","","15","0.8814299747114231","0.007471306212209253","2.6492085456848145","0.06397847086191177","","","0.8814299747114231","","","","","","0.007471306212209253","","","","","","2.6492085456848145","","","","","","0.06397847086191177","","","","0.13434270024299622","0","0.06717135012149811","555","0.8796964185844385","0.03488442837140773","2.837355613708496","0.07795519381761551","0.2605590522289276","","","0.8796964185844385","","","","","","0.03488442837140773","","","","","","2.837355613708496","","","","","","0.07795519381761551","","",""
"restful-sweep-25","finished","-","","","2024-06-10T16:41:18.000Z","864","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","6","1","unet","","","","","","","","","","42","1","0.125","0.8728558750037374","0.02758668558023498","3.769001483917236","0.09717943519353868","","0.8728558750037374","","","","","","0.02758668558023498","","","","","","3.769001483917236","","","","","","0.09717943519353868","","","","","0.20240673422813416","0.20270101726055145","0.2025538682937622","0.8716584656432743","0.054706220097755456","4.050930500030518","0.11245309561491013","0.36067691445350647","","0.8716584656432743","","","","","","0.054706220097755456","","","","","","4.050930500030518","","","","","","0.11245309561491013","","","","","15","0.8761499504564607","0.015846191224006274","3.8948044776916504","0.0961439311504364","","0.8761499504564607","","","","","","0.015846191224006274","","","","","","3.8948044776916504","","","","","","0.0961439311504364","","","","","0.1801162213087082","0","0.0900581106543541","555","0.8754329933397862","0.04623311515901404","4.149813175201416","0.11074399203062056","0.35098621249198914","","0.8754329933397862","","","","","","0.04623311515901404","","","","","","4.149813175201416","","","","","","0.11074399203062056","","","",""
"pious-sweep-24","finished","-","","","2024-06-10T16:27:30.000Z","822","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","5","1","unet","","","","","","","","","","42","1","1","0.9051223734665348","0.0005754645518028126","0.17680591344833374","0.004551469348371029","","","","","","0.9051223734665348","","","","","","0.0005754645518028126","","","","","","0.17680591344833374","","","","","","0.004551469348371029","0.019673554226756096","0.01975911110639572","0.019716333597898483","0.886170113315888","0.0028200755717463603","0.286072701215744","0.005920352879911661","0.03008970431983471","","","","","","0.886170113315888","","","","","","0.0028200755717463603","","","","","","0.286072701215744","","","","","","0.005920352879911661","15","0.9046659680856204","0.00033827789629041255","0.18818408250808716","0.004559846129268408","","","","","","0.9046659680856204","","","","","","0.00033827789629041255","","","","","","0.18818408250808716","","","","","","0.004559846129268408","0.012414909899234772","0","0.006207454949617386","555","0.8963204527632573","0.001829544536971342","0.2081242799758911","0.0058433497324585915","0.030011063441634175","","","","","","0.8963204527632573","","","","","","0.001829544536971342","","","","","","0.2081242799758911","","","","","","0.0058433497324585915"
"firm-sweep-23","finished","-","","","2024-06-10T16:27:02.000Z","850","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","5","1","unet","","","","","","","","","","42","1","0.75","0.9007147518527875","0.0019693917449553696","0.4297483563423157","0.011172347702085972","","","","","0.9007147518527875","","","","","","0.0019693917449553696","","","","","","0.4297483563423157","","","","","","0.011172347702085972","","0.041397567838430405","0.04165606200695038","0.04152681678533554","0.8802702437244289","0.005584726303884895","0.6827263832092285","0.016628719866275787","0.07022752612829208","","","","","0.8802702437244289","","","","","","0.005584726303884895","","","","","","0.6827263832092285","","","","","","0.016628719866275787","","15","0.898360529983732","0.0010608191388616704","0.4823855459690094","0.011184637434780598","","","","","0.898360529983732","","","","","","0.0010608191388616704","","","","","","0.4823855459690094","","","","","","0.011184637434780598","","0.03423963487148285","0","0.017119817435741425","555","0.8918940145799896","0.005340881658834627","0.7102392315864563","0.016546696424484253","0.06835108995437622","","","","","0.8918940145799896","","","","","","0.005340881658834627","","","","","","0.7102392315864563","","","","","","0.016546696424484253",""
"rose-sweep-22","finished","-","","","2024-06-10T16:14:05.000Z","772","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","5","1","unet","","","","","","","","","","42","1","0.25","0.8643344538869615","0.008786370120298892","2.529626846313477","0.06146802008152008","","","0.8643344538869615","","","","","","0.008786370120298892","","","","","","2.529626846313477","","","","","","0.06146802008152008","","","","0.24196195602416992","0.2421370893716812","0.24204951524734497","0.8501371162213645","0.01772041999678462","3.325521230697632","0.08315056562423706","0.2959546744823456","","","0.8501371162213645","","","","","","0.01772041999678462","","","","","","3.325521230697632","","","","","","0.08315056562423706","","","","15","0.8609979508222739","0.006548353583684248","2.625392436981201","0.06182125210762024","","","0.8609979508222739","","","","","","0.006548353583684248","","","","","","2.625392436981201","","","","","","0.06182125210762024","","","","0.1405314952135086","0","0.0702657476067543","555","0.8690196062392536","0.041753833916058455","2.897419691085815","0.08278106153011322","0.35645338892936707","","","0.8690196062392536","","","","","","0.041753833916058455","","","","","","2.897419691085815","","","","","","0.08278106153011322","","",""
"royal-sweep-21","finished","-","","","2024-06-10T16:13:44.000Z","817","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","5","1","unet","","","","","","","","","","42","1","0.125","0.8635731419772301","0.013364987759864002","3.950994968414306","0.09240784496068954","","0.8635731419772301","","","","","","0.013364987759864002","","","","","","3.950994968414306","","","","","","0.09240784496068954","","","","","0.34524261951446533","0.3453935980796814","0.34531810879707336","0.8514409079245948","0.01933635070918705","4.792357444763184","0.11747600138187408","0.4242973029613495","","0.8514409079245948","","","","","","0.01933635070918705","","","","","","4.792357444763184","","","","","","0.11747600138187408","","","","","15","0.8580769962125129","0.01589607323478769","3.895709276199341","0.0932382345199585","","0.8580769962125129","","","","","","0.01589607323478769","","","","","","3.895709276199341","","","","","","0.0932382345199585","","","","","0.21154622733592987","0","0.10577311366796494","555","0.8565572448386877","0.05612530559579213","4.335505962371826","0.11983254551887512","0.4351676106452942","","0.8565572448386877","","","","","","0.05612530559579213","","","","","","4.335505962371826","","","","","","0.11983254551887512","","","",""
"gentle-sweep-20","finished","-","","","2024-06-10T16:01:23.000Z","758","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","4","1","unet","","","","","","","","","","42","1","1","0.9087614322356976","0.00028688170582343855","0.1739364117383957","0.004158990923315287","","","","","","0.9087614322356976","","","","","","0.00028688170582343855","","","","","","0.1739364117383957","","","","","","0.004158990923315287","0.010332515463232994","0.0105326846241951","0.010432600043714046","0.896026742974767","0.00264476732176682","0.2675269544124603","0.006289181765168905","0.03128524869680405","","","","","","0.896026742974767","","","","","","0.00264476732176682","","","","","","0.2675269544124603","","","","","","0.006289181765168905","15","0.906330469951557","0.0009655988758533036","0.15329734981060028","0.004169194959104061","","","","","","0.906330469951557","","","","","","0.0009655988758533036","","","","","","0.15329734981060028","","","","","","0.004169194959104061","0.024551738053560257","0","0.012275869026780128","555","0.905791272089382","0.0008023815033510677","0.2351370006799698","0.006057064514607191","0.029584717005491257","","","","","","0.905791272089382","","","","","","0.0008023815033510677","","","","","","0.2351370006799698","","","","","","0.006057064514607191"
"peach-sweep-19","finished","-","","","2024-06-10T16:00:44.000Z","771","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","4","1","unet","","","","","","","","","","42","1","0.75","0.8994231547760425","0.0015203074744234212","0.4109755754470825","0.010575075633823872","","","","","0.8994231547760425","","","","","","0.0015203074744234212","","","","","","0.4109755754470825","","","","","","0.010575075633823872","","0.026703625917434692","0.02692967653274536","0.026816651225090027","0.886675458039928","0.003707989078114771","0.6697932481765747","0.016718732193112373","0.06972956657409668","","","","","0.886675458039928","","","","","","0.003707989078114771","","","","","","0.6697932481765747","","","","","","0.016718732193112373","","15","0.8874817754715304","0.0015682054767037108","0.419419527053833","0.0107343178242445","","","","","0.8874817754715304","","","","","","0.0015682054767037108","","","","","","0.419419527053833","","","","","","0.0107343178242445","","0.04150006175041199","0","0.020750030875205994","555","0.8896672576921978","0.0042109165582794985","0.6216367483139038","0.016694843769073486","0.07042717188596725","","","","","0.8896672576921978","","","","","","0.0042109165582794985","","","","","","0.6216367483139038","","","","","","0.016694843769073486",""
"young-sweep-18","finished","-","","","2024-06-10T15:48:31.000Z","764","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","4","1","unet","","","","","","","","","","42","1","0.25","0.84536166700767","0.004987706849938123","2.6596670150756836","0.06331226229667664","","","0.84536166700767","","","","","","0.004987706849938123","","","","","","2.6596670150756836","","","","","","0.06331226229667664","","","","0.17697201669216156","0.1774689257144928","0.17722046375274658","0.8595465212837724","0.02625568245299937","3.229084730148315","0.0828711986541748","0.3256882131099701","","","0.8595465212837724","","","","","","0.02625568245299937","","","","","","3.229084730148315","","","","","","0.0828711986541748","","","","15","0.8447256091277636","0.00828341318134788","2.746471881866455","0.06351947039365768","","","0.8447256091277636","","","","","","0.00828341318134788","","","","","","2.746471881866455","","","","","","0.06351947039365768","","","","0.16206324100494385","0","0.08103162050247192","555","0.8731378320010177","0.03154872356530001","2.9991886615753174","0.07995958626270294","0.34640341997146606","","","0.8731378320010177","","","","","","0.03154872356530001","","","","","","2.9991886615753174","","","","","","0.07995958626270294","","",""
"spring-sweep-17","finished","-","","","2024-06-10T15:48:00.000Z","761","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","4","1","unet","","","","","","","","","","42","1","0.125","0.8458838889576364","0.005812914759422238","4.168552875518799","0.09671267122030258","","0.8458838889576364","","","","","","0.005812914759422238","","","","","","4.168552875518799","","","","","","0.09671267122030258","","","","","0.2617987096309662","0.2621881365776062","0.261993408203125","0.8548425274527549","0.04009969248335191","4.500933647155762","0.11668025702238084","0.42176324129104614","","0.8548425274527549","","","","","","0.04009969248335191","","","","","","4.500933647155762","","","","","","0.11668025702238084","","","","","15","0.8456536860388659","0.00784780670618301","4.128675937652588","0.09692132472991943","","0.8456536860388659","","","","","","0.00784780670618301","","","","","","4.128675937652588","","","","","","0.09692132472991943","","","","","0.20471037924289703","0","0.10235518962144852","555","0.8540568129230478","0.05780056063099233","4.314183235168457","0.11990251392126083","0.5477525591850281","","0.8540568129230478","","","","","","0.05780056063099233","","","","","","4.314183235168457","","","","","","0.11990251392126083","","","",""
"wobbly-sweep-16","finished","-","","","2024-06-10T15:35:53.000Z","752","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","3","1","unet","","","","","","","","","","42","1","1","0.9045750880426844","0.0007458863706760265","0.18779245018959043","0.0049009863287210464","","","","","","0.9045750880426844","","","","","","0.0007458863706760265","","","","","","0.18779245018959043","","","","","","0.0049009863287210464","0.015936914831399918","0.015947144478559494","0.015942029654979706","0.908353274975621","0.001696180940835889","0.28024184703826904","0.0061437818221747875","0.029805902391672134","","","","","","0.908353274975621","","","","","","0.001696180940835889","","","","","","0.28024184703826904","","","","","","0.0061437818221747875","15","0.9022343519974396","0.0010922291993236202","0.18182621896266937","0.004910641349852085","","","","","","0.9022343519974396","","","","","","0.0010922291993236202","","","","","","0.18182621896266937","","","","","","0.004910641349852085","0.014681890606880188","0","0.007340945303440094","555","0.9022541459756176","0.0012211811015099337","0.2738674283027649","0.0061739361844956875","0.030732640996575356","","","","","","0.9022541459756176","","","","","","0.0012211811015099337","","","","","","0.2738674283027649","","","","","","0.0061739361844956875"
"frosty-sweep-15","finished","-","","","2024-06-10T15:34:27.000Z","806","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","3","1","unet","","","","","","","","","","42","1","0.75","0.9018930359718674","0.001254912289776982","0.46485984325408936","0.011452323757112026","","","","","0.9018930359718674","","","","","","0.001254912289776982","","","","","","0.46485984325408936","","","","","","0.011452323757112026","","0.03281635418534279","0.03327524662017822","0.033045798540115356","0.8888278230463007","0.008264597495202562","0.6900359988212585","0.017248833552002907","0.07170455157756805","","","","","0.8888278230463007","","","","","","0.008264597495202562","","","","","","0.6900359988212585","","","","","","0.017248833552002907","","15","0.9046131098287044","0.001473109369752049","0.45044976472854614","0.011415236629545689","","","","","0.9046131098287044","","","","","","0.001473109369752049","","","","","","0.45044976472854614","","","","","","0.011415236629545689","","0.03384833037853241","0","0.016924165189266205","555","0.8957300067312827","0.005654312313241453","0.7176329493522644","0.016749734058976173","0.06877261400222778","","","","","0.8957300067312827","","","","","","0.005654312313241453","","","","","","0.7176329493522644","","","","","","0.016749734058976173",""
"glowing-sweep-14","finished","-","","","2024-06-10T15:23:05.000Z","765","pscsx2em","32","RYDL","1500","30","15","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","3","1","unet","","","","","","","","","","42","1","0.25","0.8468486533318408","0.006710503136359591","2.527780294418335","0.06088870018720627","","","0.8468486533318408","","","","","","0.006710503136359591","","","","","","2.527780294418335","","","","","","0.06088870018720627","","","","0.17932304739952087","0.17965587973594666","0.17948946356773376","0.8605544833406179","0.020874399248144607","3.4011142253875732","0.08450745791196823","0.3119451403617859","","","0.8605544833406179","","","","","","0.020874399248144607","","","","","","3.4011142253875732","","","","","","0.08450745791196823","","","","15","0.8471779819057917","0.007300844699030499","2.7041501998901367","0.06090506911277771","","","0.8471779819057917","","","","","","0.007300844699030499","","","","","","2.7041501998901367","","","","","","0.06090506911277771","","","","0.16643522679805756","0","0.08321761339902878","555","0.8719979309487524","0.03533925070747611","3.025538682937622","0.08233283460140228","0.35976552963256836","","","0.8719979309487524","","","","","","0.03533925070747611","","","","","","3.025538682937622","","","","","","0.08233283460140228","","",""
