model,split,RMSE,repetition,date,isintense
sde_unet_small,0,2.7235310077667236,5,20211116,0
sde_unet_small,0,2.2456347942352295,5,20210823,0
sde_unet_small,0,8.810178756713867,5,20210511,1
sde_unet_small,0,2.1796164512634277,5,20200227,0
sde_unet_small,0,9.142658233642578,5,20190610,1
sde_unet_small,0,2.113805055618286,5,20210605,0
sde_unet_small,0,8.032663345336914,5,20240227,1
sde_unet_small,0,2.7050633430480957,5,20210622,0
sde_unet_small,0,15.3577880859375,5,20191123,1
sde_unet_small,0,9.380033493041992,5,20190715,1
sde_unet_small,0,6.212078094482422,5,20190404,1
sde_unet_small,0,3.1495676040649414,5,20220506,0
sde_unet_small,0,3.8993113040924072,5,20190622,0
sde_unet_small,0,5.192076206207275,5,20240210,1
sde_unet_small,0,1.932294487953186,5,20200730,0
sde_unet_small,0,2.2534618377685547,5,20210206,0
sde_unet_small,0,7.887983322143555,5,20190807,1
sde_unet_small,0,3.4395391941070557,5,20190910,0
sde_unet_small,0,1.6908901929855347,5,20211031,0
sde_unet_small,0,7.017087459564209,5,20190426,1
sde_unet_small,0,5.2898268699646,5,20231201,1
sde_unet_small,0,12.801199913024902,5,20181106,1
sde_unet_small,0,6.194574356079102,5,20220423,1
sde_unet_small,0,12.919876098632812,5,20200829,1
sde_unet_small,0,3.9463140964508057,5,20180913,0
sde_unet_small,0,5.438851833343506,5,20190812,0
sde_unet_small,0,4.348838806152344,5,20190201,1
sde_unet_small,0,3.1910085678100586,5,20220523,0
sde_unet_small,0,6.108927249908447,5,20200516,0
sde_unet_small,0,3.939054250717163,5,20210207,0
sde_unet_small,0,3.522538423538208,5,20210629,0
sde_unet_small,0,5.139822483062744,5,20240209,1
sde_unet_small,0,5.193820953369141,5,20240331,1
sde_unet_small,0,2.6310384273529053,5,20180711,0
sde_unet_small,0,7.927269458770752,5,20200830,1
sde_unet_small,0,4.380801200866699,5,20210724,0
sde_unet_small,0,10.526766777038574,5,20231020,1
sde_unet_small,0,3.564039468765259,5,20181030,0
sde_unet_small,0,44.213382720947266,5,20201002,1
sde_unet_small,0,3.7441108226776123,5,20190703,0
sde_unet_small,0,3.445573329925537,5,20231211,1
sde_unet_small,0,1.8354229927062988,5,20200702,0
sde_unet_small,0,6.508187770843506,5,20181105,0
sde_unet_small,0,2.5236878395080566,5,20210831,0
sde_unet_small,0,5.327775478363037,5,20200420,1
sde_unet_small,0,2.7344884872436523,5,20190405,0
sde_unet_small,0,2.5791778564453125,5,20200427,0
sde_unet_small,0,9.47233772277832,5,20201026,0
sde_unet_small,0,6.771937847137451,5,20230430,1
sde_unet_small,0,5.588989734649658,5,20201204,1
sde_unet_small,0,2.556314468383789,5,20200202,1
sde_unet_small,0,28.649396896362305,5,20191021,1
sde_unet_small,0,4.346035003662109,6,20210101,0
sde_unet_small,0,6.602346420288086,6,20190822,0
sde_unet_small,0,12.240018844604492,6,20230828,1
sde_unet_small,0,13.870857238769531,6,20181029,1
sde_unet_small,0,2.7169623374938965,6,20180613,0
sde_unet_small,0,7.10452938079834,6,20191220,1
sde_unet_small,0,6.874840259552002,6,20191124,0
sde_unet_small,0,2.3811497688293457,6,20220518,0
sde_unet_small,0,7.867286682128906,6,20200828,1
sde_unet_small,0,2.2171995639801025,6,20221001,0
sde_unet_small,0,3.7063369750976562,6,20190714,0
sde_unet_small,0,2.4481208324432373,6,20200813,0
sde_unet_small,0,2.9103827476501465,6,20210730,0
sde_unet_small,0,9.476548194885254,6,20210713,1
sde_unet_small,0,2.193427562713623,6,20210920,0
sde_unet_small,0,2.6375508308410645,6,20190527,0
sde_unet_small,0,9.960973739624023,6,20230520,1
sde_unet_small,0,15.946629524230957,6,20240303,1
sde_unet_small,0,5.890743732452393,6,20190423,1
sde_unet_small,0,17.5664005279541,6,20191015,1
sde_unet_small,0,3.853304386138916,6,20191125,0
sde_unet_small,0,4.645484447479248,6,20191019,0
sde_unet_small,0,6.050719261169434,6,20180530,0
sde_unet_small,0,5.817553520202637,6,20200604,1
sde_unet_small,0,3.4096219539642334,6,20200510,0
sde_unet_small,0,8.054436683654785,6,20240330,1
sde_unet_small,0,4.415191173553467,6,20180720,0
sde_unet_small,0,2.7363100051879883,6,20221223,1
sde_unet_small,0,28.8358154296875,6,20211004,1
sde_unet_small,0,8.992545127868652,6,20230827,1
sde_unet_small,0,1.7193467617034912,6,20200419,0
sde_unet_small,0,8.951695442199707,6,20200511,1
sde_unet_small,0,1.5823421478271484,6,20210412,0
sde_unet_small,0,2.696951389312744,6,20211116,0
sde_unet_small,0,2.335402727127075,6,20210823,0
sde_unet_small,0,8.762276649475098,6,20210511,1
sde_unet_small,0,2.179478645324707,6,20200227,0
sde_unet_small,0,9.140996932983398,6,20190610,1
sde_unet_small,0,2.109947443008423,6,20210605,0
sde_unet_small,0,8.035755157470703,6,20240227,1
sde_unet_small,0,2.6789119243621826,6,20210622,0
sde_unet_small,0,15.261275291442871,6,20191123,1
sde_unet_small,0,9.381147384643555,6,20190715,1
sde_unet_small,0,6.1834025382995605,6,20190404,1
sde_unet_small,0,3.1494836807250977,6,20220506,0
sde_unet_small,0,3.9697976112365723,6,20190622,0
sde_unet_small,0,5.23900032043457,6,20240210,1
sde_unet_small,0,1.8908734321594238,6,20200730,0
sde_unet_small,0,2.2553560733795166,6,20210206,0
sde_unet_small,0,7.887314796447754,6,20190807,1
sde_unet_small,0,3.451482057571411,6,20190910,0
sde_unet_small,0,1.737155556678772,6,20211031,0
sde_unet_small,0,7.145442008972168,6,20190426,1
sde_unet_small,0,5.2702131271362305,6,20231201,1
sde_unet_small,0,12.768888473510742,6,20181106,1
sde_unet_small,0,6.289117336273193,6,20220423,1
sde_unet_small,0,12.905009269714355,6,20200829,1
sde_unet_small,0,3.946505069732666,6,20180913,0
sde_unet_small,0,5.428494453430176,6,20190812,0
sde_unet_small,0,4.305322647094727,6,20190201,1
sde_unet_small,0,3.0270862579345703,6,20220523,0
sde_unet_small,0,6.060149192810059,6,20200516,0
sde_unet_small,0,4.0113654136657715,6,20210207,0
sde_unet_small,0,3.4947292804718018,6,20210629,0
sde_unet_small,0,5.1164631843566895,6,20240209,1
sde_unet_small,0,5.167680263519287,6,20240331,1
sde_unet_small,0,2.5397303104400635,6,20180711,0
sde_unet_small,0,7.873137950897217,6,20200830,1
sde_unet_small,0,4.4586005210876465,6,20210724,0
sde_unet_small,0,10.598151206970215,6,20231020,1
sde_unet_small,0,3.457285165786743,6,20181030,0
sde_unet_small,0,44.23183059692383,6,20201002,1
sde_unet_small,0,3.801070213317871,6,20190703,0
sde_unet_small,0,3.434403896331787,6,20231211,1
sde_unet_small,0,1.8241599798202515,6,20200702,0
sde_unet_small,0,6.562863349914551,6,20181105,0
sde_unet_small,0,2.497708797454834,6,20210831,0
sde_unet_small,0,5.369419097900391,6,20200420,1
sde_unet_small,0,2.6931850910186768,6,20190405,0
sde_unet_small,0,2.598184585571289,6,20200427,0
sde_unet_small,0,9.519418716430664,6,20201026,0
sde_unet_small,0,6.822767734527588,6,20230430,1
sde_unet_small,0,5.601858615875244,6,20201204,1
sde_unet_small,0,2.5643086433410645,6,20200202,1
sde_unet_small,0,28.710668563842773,6,20191021,1
sde_unet_small,0,4.323808193206787,7,20210101,0
sde_unet_small,0,6.661555767059326,7,20190822,0
sde_unet_small,0,12.245390892028809,7,20230828,1
sde_unet_small,0,13.887608528137207,7,20181029,1
sde_unet_small,0,2.74849271774292,7,20180613,0
sde_unet_small,0,7.127651214599609,7,20191220,1
sde_unet_small,0,6.90488862991333,7,20191124,0
sde_unet_small,0,2.4001777172088623,7,20220518,0
sde_unet_small,0,7.935624599456787,7,20200828,1
sde_unet_small,0,2.2240118980407715,7,20221001,0
sde_unet_small,0,3.694282293319702,7,20190714,0
sde_unet_small,0,2.478886604309082,7,20200813,0
sde_unet_small,0,2.910355806350708,7,20210730,0
sde_unet_small,0,9.394559860229492,7,20210713,1
sde_unet_small,0,2.1209802627563477,7,20210920,0
sde_unet_small,0,2.5921597480773926,7,20190527,0
sde_unet_small,0,10.134203910827637,7,20230520,1
sde_unet_small,0,16.024171829223633,7,20240303,1
sde_unet_small,0,5.955397605895996,7,20190423,1
sde_unet_small,0,17.479141235351562,7,20191015,1
sde_unet_small,0,3.865872859954834,7,20191125,0
sde_unet_small,0,4.675056457519531,7,20191019,0
sde_unet_small,0,5.932700157165527,7,20180530,0
sde_unet_small,0,5.716433525085449,7,20200604,1
sde_unet_small,0,3.4239513874053955,7,20200510,0
sde_unet_small,0,8.023921012878418,7,20240330,1
sde_unet_small,0,4.417364597320557,7,20180720,0
sde_unet_small,0,2.6707537174224854,7,20221223,1
sde_unet_small,0,28.874263763427734,7,20211004,1
sde_unet_small,0,8.946115493774414,7,20230827,1
sde_unet_small,0,1.602611780166626,7,20200419,0
sde_unet_small,0,8.904340744018555,7,20200511,1
sde_unet_small,0,1.531360387802124,7,20210412,0
sde_unet_small,0,2.7363429069519043,7,20211116,0
sde_unet_small,0,2.3067057132720947,7,20210823,0
sde_unet_small,0,8.770605087280273,7,20210511,1
sde_unet_small,0,2.1535511016845703,7,20200227,0
sde_unet_small,0,9.165285110473633,7,20190610,1
sde_unet_small,0,2.03147292137146,7,20210605,0
sde_unet_small,0,7.970621109008789,7,20240227,1
sde_unet_small,0,2.7250139713287354,7,20210622,0
sde_unet_small,0,15.399531364440918,7,20191123,1
sde_unet_small,0,9.49698257446289,7,20190715,1
sde_unet_small,0,6.190816879272461,7,20190404,1
sde_unet_small,0,3.183881998062134,7,20220506,0
sde_unet_small,0,3.8776438236236572,7,20190622,0
sde_unet_small,0,5.155479907989502,7,20240210,1
sde_unet_small,0,1.8934608697891235,7,20200730,0
sde_unet_small,0,2.2140278816223145,7,20210206,0
sde_unet_small,0,7.9076619148254395,7,20190807,1
sde_unet_small,0,3.3964779376983643,7,20190910,0
sde_unet_small,0,1.704081416130066,7,20211031,0
sde_unet_small,0,7.097804069519043,7,20190426,1
sde_unet_small,0,5.261652946472168,7,20231201,1
sde_unet_small,0,12.712362289428711,7,20181106,1
sde_unet_small,0,6.28456449508667,7,20220423,1
sde_unet_small,0,12.91250991821289,7,20200829,1
sde_unet_small,0,3.963953733444214,7,20180913,0
sde_unet_small,0,5.36376953125,7,20190812,0
sde_unet_small,0,4.353694438934326,7,20190201,1
sde_unet_small,0,3.1704652309417725,7,20220523,0
sde_unet_small,0,5.998215198516846,7,20200516,0
sde_unet_small,0,4.000977516174316,7,20210207,0
sde_unet_small,0,3.4700582027435303,7,20210629,0
sde_unet_small,0,4.9939374923706055,7,20240209,1
sde_unet_small,0,5.197335243225098,7,20240331,1
sde_unet_small,0,2.639594554901123,7,20180711,0
sde_unet_small,0,7.7990570068359375,7,20200830,1
sde_unet_small,0,4.477068901062012,7,20210724,0
sde_unet_small,0,10.483990669250488,7,20231020,1
sde_unet_small,0,3.6216108798980713,7,20181030,0
sde_unet_small,0,44.142250061035156,7,20201002,1
sde_unet_small,0,3.7440836429595947,7,20190703,0
sde_unet_small,0,3.4782378673553467,7,20231211,1
sde_unet_small,0,1.7995444536209106,7,20200702,0
sde_unet_small,0,6.5018486976623535,7,20181105,0
sde_unet_small,0,2.3835256099700928,7,20210831,0
sde_unet_small,0,5.438516139984131,7,20200420,1
sde_unet_small,0,2.6619720458984375,7,20190405,0
sde_unet_small,0,2.6393930912017822,7,20200427,0
sde_unet_small,0,9.511754035949707,7,20201026,0
sde_unet_small,0,6.8029632568359375,7,20230430,1
sde_unet_small,0,5.568178176879883,7,20201204,1
sde_unet_small,0,2.5680508613586426,7,20200202,1
sde_unet_small,0,28.634265899658203,7,20191021,1
sde_unet_small,0,4.376804351806641,8,20210101,0
sde_unet_small,0,6.692892551422119,8,20190822,0
sde_unet_small,0,12.235591888427734,8,20230828,1
sde_unet_small,0,13.890321731567383,8,20181029,1
sde_unet_small,0,2.707343101501465,8,20180613,0
sde_unet_small,0,7.191814422607422,8,20191220,1
sde_unet_small,0,6.920633792877197,8,20191124,0
sde_unet_small,0,2.3491768836975098,8,20220518,0
sde_unet_small,0,7.96780252456665,8,20200828,1
sde_unet_small,0,2.292860269546509,8,20221001,0
sde_unet_small,0,3.7141096591949463,8,20190714,0
sde_unet_small,0,2.468878984451294,8,20200813,0
sde_unet_small,0,2.91479754447937,8,20210730,0
sde_unet_small,0,9.4656400680542,8,20210713,1
sde_unet_small,0,2.2449240684509277,8,20210920,0
sde_unet_small,0,2.668067455291748,8,20190527,0
sde_unet_small,0,10.030409812927246,8,20230520,1
sde_unet_small,0,15.99735164642334,8,20240303,1
sde_unet_small,0,5.877845287322998,8,20190423,1
sde_unet_small,0,17.48025131225586,8,20191015,1
sde_unet_small,0,3.855769395828247,8,20191125,0
sde_unet_small,0,4.624027729034424,8,20191019,0
sde_unet_small,0,5.976926803588867,8,20180530,0
sde_unet_small,0,5.835160732269287,8,20200604,1
sde_unet_small,0,3.556905508041382,8,20200510,0
sde_unet_small,0,8.026252746582031,8,20240330,1
sde_unet_small,0,4.425441741943359,8,20180720,0
sde_unet_small,0,2.6801085472106934,8,20221223,1
sde_unet_small,0,28.82757568359375,8,20211004,1
sde_unet_small,0,8.99129867553711,8,20230827,1
sde_unet_small,0,1.6632931232452393,8,20200419,0
sde_unet_small,0,8.864893913269043,8,20200511,1
sde_unet_small,0,1.6484897136688232,8,20210412,0
sde_unet_small,0,2.7374517917633057,8,20211116,0
sde_unet_small,0,2.3125338554382324,8,20210823,0
sde_unet_small,0,8.791411399841309,8,20210511,1
sde_unet_small,0,2.187272548675537,8,20200227,0
sde_unet_small,0,9.129884719848633,8,20190610,1
sde_unet_small,0,2.079970121383667,8,20210605,0
sde_unet_small,0,8.081818580627441,8,20240227,1
sde_unet_small,0,2.694643974304199,8,20210622,0
sde_unet_small,0,15.319372177124023,8,20191123,1
sde_unet_small,0,9.32888412475586,8,20190715,1
sde_unet_small,0,6.2478227615356445,8,20190404,1
sde_unet_small,0,3.1476967334747314,8,20220506,0
sde_unet_small,0,4.0250468254089355,8,20190622,0
sde_unet_small,0,5.189371585845947,8,20240210,1
sde_unet_small,0,1.9231725931167603,8,20200730,0
sde_unet_small,0,2.2782678604125977,8,20210206,0
sde_unet_small,0,7.82598876953125,8,20190807,1
sde_unet_small,0,3.4367125034332275,8,20190910,0
sde_unet_small,0,1.6996532678604126,8,20211031,0
sde_unet_small,0,7.132608890533447,8,20190426,1
sde_unet_small,0,5.363433361053467,8,20231201,1
sde_unet_small,0,12.692484855651855,8,20181106,1
sde_unet_small,0,6.207679748535156,8,20220423,1
sde_unet_small,0,12.945043563842773,8,20200829,1
sde_unet_small,0,3.8778839111328125,8,20180913,0
sde_unet_small,0,5.457776069641113,8,20190812,0
sde_unet_small,0,4.336649417877197,8,20190201,1
sde_unet_small,0,3.13576602935791,8,20220523,0
sde_unet_small,0,6.015359878540039,8,20200516,0
sde_unet_small,0,3.900283098220825,8,20210207,0
sde_unet_small,0,3.4751651287078857,8,20210629,0
sde_unet_small,0,5.093507766723633,8,20240209,1
sde_unet_small,0,5.0728325843811035,8,20240331,1
sde_unet_small,0,2.637803554534912,8,20180711,0
sde_unet_small,0,7.890641212463379,8,20200830,1
sde_unet_small,0,4.33172607421875,8,20210724,0
sde_unet_small,0,10.472816467285156,8,20231020,1
sde_unet_small,0,3.5201425552368164,8,20181030,0
sde_unet_small,0,44.16219711303711,8,20201002,1
sde_unet_small,0,3.783266067504883,8,20190703,0
sde_unet_small,0,3.537355899810791,8,20231211,1
sde_unet_small,0,1.8787269592285156,8,20200702,0
sde_unet_small,0,6.497222900390625,8,20181105,0
sde_unet_small,0,2.43770170211792,8,20210831,0
sde_unet_small,0,5.370972633361816,8,20200420,1
sde_unet_small,0,2.7076423168182373,8,20190405,0
sde_unet_small,0,2.6233949661254883,8,20200427,0
sde_unet_small,0,9.48792552947998,8,20201026,0
sde_unet_small,0,6.67868709564209,8,20230430,1
sde_unet_small,0,5.5592360496521,8,20201204,1
sde_unet_small,0,2.5362727642059326,8,20200202,1
sde_unet_small,0,28.759681701660156,8,20191021,1
sde_unet_small,0,4.407025337219238,9,20210101,0
sde_unet_small,0,6.653021812438965,9,20190822,0
sde_unet_small,0,12.34565258026123,9,20230828,1
sde_unet_small,0,13.865595817565918,9,20181029,1
sde_unet_small,0,2.6784143447875977,9,20180613,0
sde_unet_small,0,7.230283737182617,9,20191220,1
sde_unet_small,0,6.911243915557861,9,20191124,0
sde_unet_small,0,2.296832799911499,9,20220518,0
sde_unet_small,0,7.923162937164307,9,20200828,1
sde_unet_small,0,2.2995378971099854,9,20221001,0
sde_unet_small,0,3.745290517807007,9,20190714,0
sde_unet_small,0,2.4222145080566406,9,20200813,0
sde_unet_small,0,2.8923726081848145,9,20210730,0
sde_unet_small,0,9.49520492553711,9,20210713,1
sde_unet_small,0,2.2157323360443115,9,20210920,0
sde_unet_small,0,2.6622121334075928,9,20190527,0
sde_unet_small,0,10.024669647216797,9,20230520,1
sde_unet_small,0,16.01030158996582,9,20240303,1
sde_unet_small,0,5.974061965942383,9,20190423,1
sde_unet_small,0,17.522037506103516,9,20191015,1
sde_unet_small,0,3.855232000350952,9,20191125,0
sde_unet_small,0,4.640817642211914,9,20191019,0
sde_unet_small,0,5.903153896331787,9,20180530,0
sde_unet_small,0,5.794400691986084,9,20200604,1
sde_unet_small,0,3.512686014175415,9,20200510,0
sde_unet_small,0,8.00201416015625,9,20240330,1
sde_unet_small,0,4.453037738800049,9,20180720,0
sde_unet_small,0,2.7626214027404785,9,20221223,1
sde_unet_small,0,28.77833366394043,9,20211004,1
sde_unet_small,0,8.911540031433105,9,20230827,1
sde_unet_small,0,1.5889463424682617,9,20200419,0
sde_unet_small,0,9.000042915344238,9,20200511,1
sde_unet_small,0,1.5931687355041504,9,20210412,0
sde_unet_small,0,2.6801230907440186,9,20211116,0
sde_unet_small,0,2.3389432430267334,9,20210823,0
sde_unet_small,0,8.863184928894043,9,20210511,1
sde_unet_small,0,2.205984592437744,9,20200227,0
sde_unet_small,0,9.085734367370605,9,20190610,1
sde_unet_small,0,2.1025497913360596,9,20210605,0
sde_unet_small,0,8.124409675598145,9,20240227,1
sde_unet_small,0,2.750767469406128,9,20210622,0
sde_unet_small,0,15.265130043029785,9,20191123,1
sde_unet_small,0,9.496109008789062,9,20190715,1
sde_unet_small,0,6.110631465911865,9,20190404,1
sde_unet_small,0,3.0884780883789062,9,20220506,0
sde_unet_small,0,3.873779058456421,9,20190622,0
sde_unet_small,0,5.190135955810547,9,20240210,1
sde_unet_small,0,1.8546569347381592,9,20200730,0
sde_unet_small,0,2.2283592224121094,9,20210206,0
sde_unet_small,0,7.910619258880615,9,20190807,1
sde_unet_small,0,3.3182177543640137,9,20190910,0
sde_unet_small,0,1.7689909934997559,9,20211031,0
sde_unet_small,0,7.109158515930176,9,20190426,1
sde_unet_small,0,5.394280433654785,9,20231201,1
sde_unet_small,0,12.728267669677734,9,20181106,1
sde_unet_small,0,6.185243129730225,9,20220423,1
sde_unet_small,0,12.915701866149902,9,20200829,1
sde_unet_small,0,3.9835011959075928,9,20180913,0
sde_unet_small,0,5.412923812866211,9,20190812,0
sde_unet_small,0,4.312582492828369,9,20190201,1
sde_unet_small,0,3.1493632793426514,9,20220523,0
sde_unet_small,0,6.068135738372803,9,20200516,0
sde_unet_small,0,3.883314609527588,9,20210207,0
sde_unet_small,0,3.4691853523254395,9,20210629,0
sde_unet_small,0,5.113579750061035,9,20240209,1
sde_unet_small,0,5.2063422203063965,9,20240331,1
sde_unet_small,0,2.6153311729431152,9,20180711,0
sde_unet_small,0,7.851634502410889,9,20200830,1
sde_unet_small,0,4.437987327575684,9,20210724,0
sde_unet_small,0,10.582527160644531,9,20231020,1
sde_unet_small,0,3.5426695346832275,9,20181030,0
sde_unet_small,0,44.19029235839844,9,20201002,1
sde_unet_small,0,3.809882640838623,9,20190703,0
sde_unet_small,0,3.510528564453125,9,20231211,1
sde_unet_small,0,1.8525056838989258,9,20200702,0
sde_unet_small,0,6.571496963500977,9,20181105,0
sde_unet_small,0,2.5070550441741943,9,20210831,0
sde_unet_small,0,5.344696044921875,9,20200420,1
sde_unet_small,0,2.7179908752441406,9,20190405,0
sde_unet_small,0,2.6273508071899414,9,20200427,0
sde_unet_small,0,9.468876838684082,9,20201026,0
sde_unet_small,0,6.758159160614014,9,20230430,1
sde_unet_small,0,5.6287689208984375,9,20201204,1
sde_unet_small,0,2.487654209136963,9,20200202,1
sde_unet_small,0,28.76127052307129,9,20191021,1
sde_unet_small,0,4.2988762855529785,10,20210101,0
sde_unet_small,0,6.675215721130371,10,20190822,0
sde_unet_small,0,12.221529960632324,10,20230828,1
sde_unet_small,0,13.847208976745605,10,20181029,1
sde_unet_small,0,2.7212188243865967,10,20180613,0
sde_unet_small,0,7.074955463409424,10,20191220,1
sde_unet_small,0,6.921732425689697,10,20191124,0
sde_unet_small,0,2.32969331741333,10,20220518,0
sde_unet_small,0,7.960428714752197,10,20200828,1
sde_unet_small,0,2.2260193824768066,10,20221001,0
sde_unet_small,0,3.696194648742676,10,20190714,0
sde_unet_small,0,2.5368850231170654,10,20200813,0
sde_unet_small,0,2.8858118057250977,10,20210730,0
sde_unet_small,0,9.521066665649414,10,20210713,1
sde_unet_small,0,2.167285442352295,10,20210920,0
